date,service,cost
18-01-2024,Traffic Manager,2.37
19-01-2024,Traffic Manager,2.5
20-01-2024,Traffic Manager,2.17
21-01-2024,Traffic Manager,2.59
22-01-2024,Traffic Manager,2.42
23-01-2024,Traffic Manager,2.41
24-01-2024,Traffic Manager,2.38
25-01-2024,Traffic Manager,2.5
26-01-2024,Traffic Manager,2.44
27-01-2024,Traffic Manager,2.48
28-01-2024,Traffic Manager,2.29
29-01-2024,Traffic Manager,2.34
30-01-2024,Traffic Manager,2.38
31-01-2024,Traffic Manager,2.35
01-02-2024,Traffic Manager,2.52
02-02-2024,Traffic Manager,2.36
03-02-2024,Traffic Manager,2.36
04-02-2024,Traffic Manager,2.59
05-02-2024,Traffic Manager,2.38
06-02-2024,Traffic Manager,2.28
07-02-2024,Traffic Manager,2.43
08-02-2024,Traffic Manager,2.46
09-02-2024,Traffic Manager,2.59
10-02-2024,Traffic Manager,2.52
11-02-2024,Traffic Manager,2.07
12-02-2024,Traffic Manager,2.6
13-02-2024,Traffic Manager,2.44
14-02-2024,Traffic Manager,2.33
15-02-2024,Traffic Manager,2.46
16-02-2024,Traffic Manager,2.42
17-02-2024,Traffic Manager,2.46
18-02-2024,Traffic Manager,2.44
19-02-2024,Traffic Manager,2.33
20-02-2024,Traffic Manager,2.4
21-02-2024,Traffic Manager,2.34
22-02-2024,Traffic Manager,2.27
23-02-2024,Traffic Manager,2.48
24-02-2024,Traffic Manager,2.34
25-02-2024,Traffic Manager,2.39
26-02-2024,Traffic Manager,2.3
27-02-2024,Traffic Manager,2.63
28-02-2024,Traffic Manager,2.48
29-02-2024,Traffic Manager,2.37
01-03-2024,Traffic Manager,2.54
02-03-2024,Traffic Manager,2.37
03-03-2024,Traffic Manager,2.42
04-03-2024,Traffic Manager,2.3
05-03-2024,Traffic Manager,2.38
06-03-2024,Traffic Manager,2.37
07-03-2024,Traffic Manager,2.35
08-03-2024,Traffic Manager,2.48
09-03-2024,Traffic Manager,2.35
10-03-2024,Traffic Manager,2.31
11-03-2024,Traffic Manager,2.27
12-03-2024,Traffic Manager,2.46
13-03-2024,Traffic Manager,2.26
14-03-2024,Traffic Manager,2.41
15-03-2024,Traffic Manager,2.41
16-03-2024,Traffic Manager,2.44
17-03-2024,Traffic Manager,2.34
18-03-2024,Traffic Manager,2.52
19-03-2024,Traffic Manager,2.36
20-03-2024,Traffic Manager,2.48
21-03-2024,Traffic Manager,2.35
22-03-2024,Traffic Manager,2.27
23-03-2024,Traffic Manager,2.42
24-03-2024,Traffic Manager,2.41
25-03-2024,Traffic Manager,2.44
26-03-2024,Traffic Manager,2.29
27-03-2024,Traffic Manager,2.45
28-03-2024,Traffic Manager,2.52
29-03-2024,Traffic Manager,2.47
30-03-2024,Traffic Manager,2.59
31-03-2024,Traffic Manager,2.43
01-04-2024,Traffic Manager,2.47
02-04-2024,Traffic Manager,2.52
03-04-2024,Traffic Manager,2.57
04-04-2024,Traffic Manager,2.26
05-04-2024,Traffic Manager,2.39
06-04-2024,Traffic Manager,2.28
07-04-2024,Traffic Manager,2.58
08-04-2024,Traffic Manager,2.31
09-04-2024,Traffic Manager,2.54
10-04-2024,Traffic Manager,2.47
11-04-2024,Traffic Manager,2.66
12-04-2024,Traffic Manager,2.45
13-04-2024,Traffic Manager,2.3
14-04-2024,Traffic Manager,2.39
15-04-2024,Traffic Manager,2.49
16-04-2024,Traffic Manager,2.59
17-04-2024,Traffic Manager,2.29
18-04-2024,Traffic Manager,2.39
19-04-2024,Traffic Manager,2.57
20-04-2024,Traffic Manager,2.46
21-04-2024,Traffic Manager,2.4
22-04-2024,Traffic Manager,2.58
23-04-2024,Traffic Manager,2.51
24-04-2024,Traffic Manager,2.44
25-04-2024,Traffic Manager,2.39
26-04-2024,Traffic Manager,2.46
27-04-2024,Traffic Manager,2.29
28-04-2024,Traffic Manager,2.54
29-04-2024,Traffic Manager,2.55
30-04-2024,Traffic Manager,2.45
01-05-2024,Traffic Manager,2.45
02-05-2024,Traffic Manager,2.48
03-05-2024,Traffic Manager,2.61
04-05-2024,Traffic Manager,2.26
05-05-2024,Traffic Manager,2.4
06-05-2024,Traffic Manager,2.3
07-05-2024,Traffic Manager,2.32
08-05-2024,Traffic Manager,2.61
09-05-2024,Traffic Manager,2.37
10-05-2024,Traffic Manager,2.57
11-05-2024,Traffic Manager,2.55
12-05-2024,Traffic Manager,2.43
13-05-2024,Traffic Manager,2.49
14-05-2024,Traffic Manager,2.36
15-05-2024,Traffic Manager,2.44
16-05-2024,Traffic Manager,2.42
17-05-2024,Traffic Manager,2.57
18-05-2024,Traffic Manager,2.57
19-05-2024,Traffic Manager,2.45
20-05-2024,Traffic Manager,2.48
21-05-2024,Traffic Manager,2.49
22-05-2024,Traffic Manager,2.38
23-05-2024,Traffic Manager,2.54
24-05-2024,Traffic Manager,2.47
25-05-2024,Traffic Manager,2.38
26-05-2024,Traffic Manager,2.66
27-05-2024,Traffic Manager,2.34
28-05-2024,Traffic Manager,2.46
29-05-2024,Traffic Manager,2.5
30-05-2024,Traffic Manager,2.46
31-05-2024,Traffic Manager,2.43
01-06-2024,Traffic Manager,2.42
02-06-2024,Traffic Manager,2.3
03-06-2024,Traffic Manager,2.39
04-06-2024,Traffic Manager,2.48
05-06-2024,Traffic Manager,2.63
06-06-2024,Traffic Manager,2.38
07-06-2024,Traffic Manager,2.49
08-06-2024,Traffic Manager,2.49
09-06-2024,Traffic Manager,2.24
10-06-2024,Traffic Manager,2.39
11-06-2024,Traffic Manager,2.51
12-06-2024,Traffic Manager,2.5
13-06-2024,Traffic Manager,2.35
14-06-2024,Traffic Manager,2.58
15-06-2024,Traffic Manager,2.45
16-06-2024,Traffic Manager,2.53
17-06-2024,Traffic Manager,2.48
18-06-2024,Traffic Manager,2.6
19-06-2024,Traffic Manager,2.53
20-06-2024,Traffic Manager,2.46
21-06-2024,Traffic Manager,2.43
22-06-2024,Traffic Manager,2.71
23-06-2024,Traffic Manager,2.47
24-06-2024,Traffic Manager,2.66
25-06-2024,Traffic Manager,2.47
26-06-2024,Traffic Manager,2.55
27-06-2024,Traffic Manager,2.51
28-06-2024,Traffic Manager,2.23
29-06-2024,Traffic Manager,2.45
30-06-2024,Traffic Manager,2.51
01-07-2024,Traffic Manager,2.76
02-07-2024,Traffic Manager,2.54
03-07-2024,Traffic Manager,2.39
04-07-2024,Traffic Manager,2.45
05-07-2024,Traffic Manager,2.36
06-07-2024,Traffic Manager,2.52
07-07-2024,Traffic Manager,2.58
08-07-2024,Traffic Manager,2.42
09-07-2024,Traffic Manager,2.67
10-07-2024,Traffic Manager,2.7
11-07-2024,Traffic Manager,2.42
12-07-2024,Traffic Manager,2.55
13-07-2024,Traffic Manager,2.66
14-07-2024,Traffic Manager,2.38
15-07-2024,Traffic Manager,2.4
16-07-2024,Traffic Manager,2.24
17-07-2024,Traffic Manager,2.66
18-07-2024,Traffic Manager,2.43
19-07-2024,Traffic Manager,2.56
20-07-2024,Traffic Manager,2.62
21-07-2024,Traffic Manager,2.68
22-07-2024,Traffic Manager,2.64
23-07-2024,Traffic Manager,2.47
24-07-2024,Traffic Manager,2.64
25-07-2024,Traffic Manager,2.61
26-07-2024,Traffic Manager,2.43
27-07-2024,Traffic Manager,2.46
28-07-2024,Traffic Manager,2.63
29-07-2024,Traffic Manager,2.44
30-07-2024,Traffic Manager,2.39
31-07-2024,Traffic Manager,2.55
01-08-2024,Traffic Manager,2.47
02-08-2024,Traffic Manager,2.55
03-08-2024,Traffic Manager,2.55
04-08-2024,Traffic Manager,2.33
05-08-2024,Traffic Manager,2.31
06-08-2024,Traffic Manager,2.25
07-08-2024,Traffic Manager,2.35
08-08-2024,Traffic Manager,2.45
09-08-2024,Traffic Manager,2.48
10-08-2024,Traffic Manager,2.53
11-08-2024,Traffic Manager,2.6
12-08-2024,Traffic Manager,2.72
13-08-2024,Traffic Manager,2.37
14-08-2024,Traffic Manager,2.66
15-08-2024,Traffic Manager,2.79
16-08-2024,Traffic Manager,2.57
17-08-2024,Traffic Manager,2.53
18-08-2024,Traffic Manager,2.3
19-08-2024,Traffic Manager,2.39
20-08-2024,Traffic Manager,2.48
21-08-2024,Traffic Manager,2.49
22-08-2024,Traffic Manager,2.59
23-08-2024,Traffic Manager,2.53
24-08-2024,Traffic Manager,2.49
25-08-2024,Traffic Manager,2.44
26-08-2024,Traffic Manager,2.61
27-08-2024,Traffic Manager,2.46
28-08-2024,Traffic Manager,2.66
29-08-2024,Traffic Manager,2.49
30-08-2024,Traffic Manager,2.5
31-08-2024,Traffic Manager,2.66
01-09-2024,Traffic Manager,2.58
02-09-2024,Traffic Manager,2.35
03-09-2024,Traffic Manager,2.55
04-09-2024,Traffic Manager,2.52
05-09-2024,Traffic Manager,2.45
06-09-2024,Traffic Manager,2.51
07-09-2024,Traffic Manager,2.5
08-09-2024,Traffic Manager,2.24
09-09-2024,Traffic Manager,2.49
10-09-2024,Traffic Manager,2.64
11-09-2024,Traffic Manager,2.59
12-09-2024,Traffic Manager,2.52
13-09-2024,Traffic Manager,2.47
14-09-2024,Traffic Manager,2.52
15-09-2024,Traffic Manager,2.44
16-09-2024,Traffic Manager,2.56
17-09-2024,Traffic Manager,2.44
18-09-2024,Traffic Manager,2.54
19-09-2024,Traffic Manager,2.64
20-09-2024,Traffic Manager,2.52
21-09-2024,Traffic Manager,2.43
22-09-2024,Traffic Manager,2.46
23-09-2024,Traffic Manager,2.56
24-09-2024,Traffic Manager,2.46
25-09-2024,Traffic Manager,2.75
26-09-2024,Traffic Manager,2.68
27-09-2024,Traffic Manager,2.54
28-09-2024,Traffic Manager,2.47
29-09-2024,Traffic Manager,2.36
30-09-2024,Traffic Manager,2.72
01-10-2024,Traffic Manager,2.66
02-10-2024,Traffic Manager,2.46
03-10-2024,Traffic Manager,2.69
04-10-2024,Traffic Manager,2.51
05-10-2024,Traffic Manager,2.49
06-10-2024,Traffic Manager,2.46
07-10-2024,Traffic Manager,2.55
08-10-2024,Traffic Manager,2.34
09-10-2024,Traffic Manager,2.69
10-10-2024,Traffic Manager,2.57
11-10-2024,Traffic Manager,2.58
12-10-2024,Traffic Manager,2.68
13-10-2024,Traffic Manager,2.57
14-10-2024,Traffic Manager,2.65
15-10-2024,Traffic Manager,2.54
16-10-2024,Traffic Manager,2.46
17-10-2024,Traffic Manager,2.76
18-10-2024,Traffic Manager,2.5
19-10-2024,Traffic Manager,2.6
20-10-2024,Traffic Manager,2.53
21-10-2024,Traffic Manager,2.65
22-10-2024,Traffic Manager,2.6
23-10-2024,Traffic Manager,2.48
24-10-2024,Traffic Manager,2.52
25-10-2024,Traffic Manager,2.52
26-10-2024,Traffic Manager,2.73
27-10-2024,Traffic Manager,2.47
28-10-2024,Traffic Manager,2.55
29-10-2024,Traffic Manager,2.44
30-10-2024,Traffic Manager,2.54
31-10-2024,Traffic Manager,2.53
01-11-2024,Traffic Manager,2.55
02-11-2024,Traffic Manager,2.54
03-11-2024,Traffic Manager,2.52
04-11-2024,Traffic Manager,2.5
05-11-2024,Traffic Manager,2.62
06-11-2024,Traffic Manager,2.5
07-11-2024,Traffic Manager,2.6
08-11-2024,Traffic Manager,2.58
09-11-2024,Traffic Manager,2.44
10-11-2024,Traffic Manager,2.76
11-11-2024,Traffic Manager,2.51
12-11-2024,Traffic Manager,2.52
13-11-2024,Traffic Manager,2.67
14-11-2024,Traffic Manager,2.6
15-11-2024,Traffic Manager,2.47
16-11-2024,Traffic Manager,2.68
17-11-2024,Traffic Manager,2.47
18-11-2024,Traffic Manager,2.55
19-11-2024,Traffic Manager,2.62
20-11-2024,Traffic Manager,2.5
21-11-2024,Traffic Manager,2.61
22-11-2024,Traffic Manager,2.39
23-11-2024,Traffic Manager,2.73
24-11-2024,Traffic Manager,2.65
25-11-2024,Traffic Manager,2.66
26-11-2024,Traffic Manager,2.53
27-11-2024,Traffic Manager,2.7
28-11-2024,Traffic Manager,2.67
29-11-2024,Traffic Manager,2.54
30-11-2024,Traffic Manager,2.69
01-12-2024,Traffic Manager,2.59
02-12-2024,Traffic Manager,2.49
03-12-2024,Traffic Manager,2.59
04-12-2024,Traffic Manager,2.67
05-12-2024,Traffic Manager,2.49
06-12-2024,Traffic Manager,2.67
07-12-2024,Traffic Manager,2.69
08-12-2024,Traffic Manager,2.66
09-12-2024,Traffic Manager,2.54
10-12-2024,Traffic Manager,2.57
11-12-2024,Traffic Manager,2.55
12-12-2024,Traffic Manager,2.51
13-12-2024,Traffic Manager,2.81
14-12-2024,Traffic Manager,2.52
15-12-2024,Traffic Manager,2.64
16-12-2024,Traffic Manager,2.62
17-12-2024,Traffic Manager,2.7
18-12-2024,Traffic Manager,2.38
19-12-2024,Traffic Manager,2.66
20-12-2024,Traffic Manager,2.56
21-12-2024,Traffic Manager,2.81
22-12-2024,Traffic Manager,2.76
23-12-2024,Traffic Manager,2.43
24-12-2024,Traffic Manager,2.61
25-12-2024,Traffic Manager,2.53
26-12-2024,Traffic Manager,2.58
27-12-2024,Traffic Manager,2.57
28-12-2024,Traffic Manager,2.57
29-12-2024,Traffic Manager,2.55
30-12-2024,Traffic Manager,2.44
31-12-2024,Traffic Manager,2.91
01-01-2025,Traffic Manager,2.5
02-01-2025,Traffic Manager,2.56
03-01-2025,Traffic Manager,2.72
04-01-2025,Traffic Manager,2.68
05-01-2025,Traffic Manager,2.74
06-01-2025,Traffic Manager,2.51
07-01-2025,Traffic Manager,2.56
08-01-2025,Traffic Manager,2.44
09-01-2025,Traffic Manager,2.57
10-01-2025,Traffic Manager,2.66
11-01-2025,Traffic Manager,2.46
12-01-2025,Traffic Manager,2.58
13-01-2025,Traffic Manager,2.54
14-01-2025,Traffic Manager,2.7
15-01-2025,Traffic Manager,2.8
16-01-2025,Traffic Manager,2.47
17-01-2025,Traffic Manager,2.66
18-01-2025,Traffic Manager,2.76
19-01-2025,Traffic Manager,2.72
20-01-2025,Traffic Manager,2.55
21-01-2025,Traffic Manager,2.56
22-01-2025,Traffic Manager,2.59
23-01-2025,Traffic Manager,2.7
24-01-2025,Traffic Manager,2.54
25-01-2025,Traffic Manager,2.7
26-01-2025,Traffic Manager,2.52
27-01-2025,Traffic Manager,2.64
28-01-2025,Traffic Manager,2.6
29-01-2025,Traffic Manager,2.52
30-01-2025,Traffic Manager,2.53
31-01-2025,Traffic Manager,2.64
01-02-2025,Traffic Manager,2.81
02-02-2025,Traffic Manager,2.64
03-02-2025,Traffic Manager,2.69
04-02-2025,Traffic Manager,2.52
05-02-2025,Traffic Manager,2.61
06-02-2025,Traffic Manager,2.56
07-02-2025,Traffic Manager,2.82
08-02-2025,Traffic Manager,2.52
09-02-2025,Traffic Manager,2.46
10-02-2025,Traffic Manager,2.62
11-02-2025,Traffic Manager,2.7
12-02-2025,Traffic Manager,2.69
13-02-2025,Traffic Manager,2.58
14-02-2025,Traffic Manager,2.57
15-02-2025,Traffic Manager,2.64
16-02-2025,Traffic Manager,2.5
17-02-2025,Traffic Manager,2.64
18-02-2025,Traffic Manager,2.78
19-02-2025,Traffic Manager,2.63
20-02-2025,Traffic Manager,2.67
21-02-2025,Traffic Manager,2.55
22-02-2025,Traffic Manager,2.83
23-02-2025,Traffic Manager,2.74
24-02-2025,Traffic Manager,2.66
25-02-2025,Traffic Manager,2.67
26-02-2025,Traffic Manager,2.81
27-02-2025,Traffic Manager,2.53
28-02-2025,Traffic Manager,2.56
01-03-2025,Traffic Manager,2.71
02-03-2025,Traffic Manager,2.51
03-03-2025,Traffic Manager,2.75
04-03-2025,Traffic Manager,2.71
05-03-2025,Traffic Manager,2.49
06-03-2025,Traffic Manager,2.61
07-03-2025,Traffic Manager,2.56
08-03-2025,Traffic Manager,2.63
09-03-2025,Traffic Manager,2.79
10-03-2025,Traffic Manager,2.32
11-03-2025,Traffic Manager,2.71
12-03-2025,Traffic Manager,2.71
13-03-2025,Traffic Manager,2.57
14-03-2025,Traffic Manager,2.78
15-03-2025,Traffic Manager,2.64
16-03-2025,Traffic Manager,2.78
17-03-2025,Traffic Manager,2.71
18-03-2025,Traffic Manager,2.6
19-03-2025,Traffic Manager,2.67
20-03-2025,Traffic Manager,2.65
21-03-2025,Traffic Manager,2.66
22-03-2025,Traffic Manager,2.6
23-03-2025,Traffic Manager,2.91
24-03-2025,Traffic Manager,2.8
25-03-2025,Traffic Manager,2.87
26-03-2025,Traffic Manager,2.76
27-03-2025,Traffic Manager,2.67
28-03-2025,Traffic Manager,2.74
29-03-2025,Traffic Manager,2.76
30-03-2025,Traffic Manager,2.62
31-03-2025,Traffic Manager,2.78
01-04-2025,Traffic Manager,2.69
02-04-2025,Traffic Manager,2.47
03-04-2025,Traffic Manager,2.74
04-04-2025,Traffic Manager,2.61
05-04-2025,Traffic Manager,2.58
06-04-2025,Traffic Manager,2.6
07-04-2025,Traffic Manager,2.65
08-04-2025,Traffic Manager,2.71
09-04-2025,Traffic Manager,2.57
10-04-2025,Traffic Manager,2.8
11-04-2025,Traffic Manager,2.8
12-04-2025,Traffic Manager,2.6
13-04-2025,Traffic Manager,2.72
14-04-2025,Traffic Manager,2.77
15-04-2025,Traffic Manager,2.47
16-04-2025,Traffic Manager,2.62
17-04-2025,Traffic Manager,2.52
18-04-2025,Traffic Manager,2.73
19-04-2025,Traffic Manager,2.8
20-04-2025,Traffic Manager,2.74
21-04-2025,Traffic Manager,2.72
22-04-2025,Traffic Manager,2.53
23-04-2025,Traffic Manager,2.68
24-04-2025,Traffic Manager,2.63
25-04-2025,Traffic Manager,2.69
26-04-2025,Traffic Manager,2.66
27-04-2025,Traffic Manager,2.51
28-04-2025,Traffic Manager,2.74
29-04-2025,Traffic Manager,2.61
30-04-2025,Traffic Manager,2.64
01-05-2025,Traffic Manager,2.73
02-05-2025,Traffic Manager,2.73
03-05-2025,Traffic Manager,2.71
04-05-2025,Traffic Manager,2.7
05-05-2025,Traffic Manager,2.54
06-05-2025,Traffic Manager,2.76
07-05-2025,Traffic Manager,2.71
08-05-2025,Traffic Manager,2.84
09-05-2025,Traffic Manager,2.61
10-05-2025,Traffic Manager,2.56
11-05-2025,Traffic Manager,2.84
12-05-2025,Traffic Manager,2.59
13-05-2025,Traffic Manager,2.65
14-05-2025,Traffic Manager,2.83
15-05-2025,Traffic Manager,2.65
16-05-2025,Traffic Manager,2.94
17-05-2025,Traffic Manager,2.69
18-05-2025,Traffic Manager,2.75
19-05-2025,Traffic Manager,2.87
20-05-2025,Traffic Manager,2.66
21-05-2025,Traffic Manager,2.57
22-05-2025,Traffic Manager,2.54
23-05-2025,Traffic Manager,2.68
24-05-2025,Traffic Manager,2.67
25-05-2025,Traffic Manager,2.65
26-05-2025,Traffic Manager,2.57
27-05-2025,Traffic Manager,2.72
28-05-2025,Traffic Manager,2.52
29-05-2025,Traffic Manager,2.55
30-05-2025,Traffic Manager,2.79
31-05-2025,Traffic Manager,2.63
01-06-2025,Traffic Manager,2.74
02-06-2025,Traffic Manager,2.7
03-06-2025,Traffic Manager,2.74
04-06-2025,Traffic Manager,2.74
05-06-2025,Traffic Manager,2.77
06-06-2025,Traffic Manager,2.73
07-06-2025,Traffic Manager,2.63
08-06-2025,Traffic Manager,2.6
09-06-2025,Traffic Manager,2.69
10-06-2025,Traffic Manager,2.81
11-06-2025,Traffic Manager,2.63
12-06-2025,Traffic Manager,2.82
13-06-2025,Traffic Manager,2.6
14-06-2025,Traffic Manager,2.69
15-06-2025,Traffic Manager,2.7
16-06-2025,Traffic Manager,2.62
17-06-2025,Traffic Manager,2.82
18-06-2025,Traffic Manager,2.74
19-06-2025,Traffic Manager,2.87
20-06-2025,Traffic Manager,2.65
21-06-2025,Traffic Manager,2.69
22-06-2025,Traffic Manager,2.58
23-06-2025,Traffic Manager,2.79
24-06-2025,Traffic Manager,2.66
25-06-2025,Traffic Manager,2.61
26-06-2025,Traffic Manager,2.82
27-06-2025,Traffic Manager,2.72
28-06-2025,Traffic Manager,2.83
29-06-2025,Traffic Manager,2.78
30-06-2025,Traffic Manager,2.62
01-07-2025,Traffic Manager,2.65
02-07-2025,Traffic Manager,2.68
03-07-2025,Traffic Manager,2.9
04-07-2025,Traffic Manager,2.67
05-07-2025,Traffic Manager,2.8
06-07-2025,Traffic Manager,2.89
07-07-2025,Traffic Manager,2.74
08-07-2025,Traffic Manager,2.76
